time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,pinn_E,pinn_N,pinn_U
6.794010000228881836e+02,-1.771518022361224212e+02,6.232740987322538786e+03,-1.216840218206471036e+00,-1.794679865912277137e+02,6.236099952926800142e+03,2.973738235837754473e+01,-1.835407171324569617e+02,6.233580572118923556e+03,3.104660934274761530e+00
6.795009999275207520e+02,-1.778415106684939246e+02,6.232641336481906364e+03,-1.212761509173105878e+00,-1.797625927473848151e+02,6.235706883201525670e+03,2.880687925510619607e+01,-1.841796683813875006e+02,6.232985550413058263e+03,2.508167478372797632e+00
6.796009998321533203e+02,-1.785312194332593663e+02,6.232530618917457105e+03,-1.201672002862324007e+00,-1.800459119179698746e+02,6.235357900395206343e+03,2.780944129471117776e+01,-1.831752406456920426e+02,6.232882721438220869e+03,1.470687832873409207e+00
6.797009999752044678e+02,-1.792106338060049211e+02,6.232430969983514842e+03,-1.195593158133760880e+00,-1.815663632115156361e+02,6.235829124139470878e+03,2.988282422079146272e+01,-1.866484512051374622e+02,6.232506683276815238e+03,3.571466961041096511e+00
6.798009998798370361e+02,-1.799003423529327392e+02,6.232331322181082214e+03,-1.188514679408399388e+00,-1.826308362272280874e+02,6.235986711591087442e+03,3.090992898335071004e+01,-1.865694772985476675e+02,6.233089984744392495e+03,4.560046857496217854e+00
6.799010000228881836e+02,-1.805797568161967774e+02,6.232220597711489972e+03,-1.184425104901038139e+00,-1.830994082211698242e+02,6.235764176537480125e+03,3.039858669222030585e+01,-1.869358006238187500e+02,6.232931897570576439e+03,4.112885894185637881e+00
6.800009999275207520e+02,-1.812694652554118875e+02,6.232132023599163404e+03,-1.177357653580656915e+00,-1.843331040481814398e+02,6.236062881845040465e+03,3.177543519427172214e+01,-1.878888324836977972e+02,6.234283180850548888e+03,5.473431095379510225e+00
6.801009998321533203e+02,-1.819488797524853680e+02,6.232032377731918132e+03,-1.168279108359911334e+00,-1.852106972772463678e+02,6.236095082422297310e+03,3.232203590503149826e+01,-1.890502346593722223e+02,6.233424989124338936e+03,5.866198893694217986e+00
6.802009999752044678e+02,-1.826282941458503046e+02,6.231932727964463083e+03,-1.163200632246571331e+00,-1.823425864905174194e+02,6.235150097365267357e+03,2.344460459933179663e+01,-1.870864562720115600e+02,6.230766175742037376e+03,-2.617831266070425045e+00
6.803009998798370361e+02,-1.833077083906725875e+02,6.231844150875041123e+03,-1.159133109998037980e+00,-1.830052064817384689e+02,6.234991385435305347e+03,2.345116016297151873e+01,-1.877721170347169846e+02,6.231039797996721973e+03,-2.672275095893837715e+00
6.804010000228881836e+02,-1.839871227276076979e+02,6.231755576761479460e+03,-1.152065660573498462e+00,-1.835224682794967066e+02,6.234684061157374344e+03,2.301557969940222392e+01,-1.882680527674117457e+02,6.230032495605616532e+03,-2.814767361755002639e+00
6.805009999275207520e+02,-1.846665373826530185e+02,6.231655934939299186e+03,-1.138987412665755983e+00,-1.841092275310935520e+02,6.234456392030323514e+03,2.271277119015303469e+01,-1.877265814472617649e+02,6.230526871900166043e+03,-3.055446850313273899e+00
6.806009998321533203e+02,-1.853459515951964249e+02,6.231567355974703787e+03,-1.136920111207018635e+00,-1.848439530628016882e+02,6.234459577477571656e+03,2.290902250160752374e+01,-1.895155443446925574e+02,6.230387277043459108e+03,-3.115387507776631537e+00
6.807009999752044678e+02,-1.860150716621340052e+02,6.231489854474997628e+03,-1.130863458585281478e+00,-1.852148608473094100e+02,6.233996335493467086e+03,2.211136354018481143e+01,-1.899274591711314315e+02,6.229688244329831832e+03,-3.710635056006594823e+00
6.808009998798370361e+02,-1.866944860831328015e+02,6.231390203902709800e+03,-1.126785424393347057e+00,-1.859140942067904234e+02,6.233824427671191188e+03,2.224712353213271854e+01,-1.910382926435274840e+02,6.229389544553515407e+03,-3.888912148638155486e+00
6.809010000228881836e+02,-1.873739004682616951e+02,6.231301629936979225e+03,-1.119718344944431010e+00,-1.864473601097736264e+02,6.233701879392082446e+03,2.186054869813006007e+01,-1.911867523903522397e+02,6.229388009915764087e+03,-4.085859573659490707e+00
6.810009999275207520e+02,-1.880636090313593058e+02,6.231213057108627254e+03,-1.111651640858781320e+00,-1.868761585483536010e+02,6.233493818184536394e+03,2.128229427831001885e+01,-1.911824153194412474e+02,6.229323406597774920e+03,-4.584225649668496771e+00
6.811009998321533203e+02,-1.887430234334894976e+02,6.231124483202484043e+03,-1.104584708548372873e+00,-1.874148640510775294e+02,6.233292865616560448e+03,2.096027645850290355e+01,-1.921527643081881251e+02,6.229934146744490135e+03,-5.347890045403346448e+00
6.812009999752044678e+02,-1.894121438283567613e+02,6.231035913129112487e+03,-1.093517542150948429e+00,-1.880352364175538469e+02,6.233103908904633499e+03,2.080391804616829177e+01,-1.923070603006104875e+02,6.229049861796936966e+03,-5.114975052662884991e+00
6.813009998798370361e+02,-1.901018522700874200e+02,6.230947335480054790e+03,-1.090451063344062277e+00,-1.888326548074340963e+02,6.233141812537533042e+03,2.116625242816917307e+01,-1.931040857766723775e+02,6.229140341018062827e+03,-4.757018989448624779e+00
6.814010000228881836e+02,-1.907812667909719266e+02,6.230858764608982710e+03,-1.080384352523196867e+00,-1.893614501534734700e+02,6.232811013840170745e+03,2.079940470911742523e+01,-1.930655097543035481e+02,6.229263058088751677e+03,-5.008420379383551335e+00
6.815009999275207520e+02,-1.914606810348806221e+02,6.230781262487776075e+03,-1.075328585779971036e+00,-1.899931475197997770e+02,6.232706611560029160e+03,2.075511995004126220e+01,-1.933203443562713346e+02,6.229015388653916489e+03,-5.011980384126218269e+00
6.816009998321533203e+02,-1.921298012858628681e+02,6.230692686638365558e+03,-1.070261710129670973e+00,-1.935468407789373941e+02,6.232410142653791809e+03,2.652620779235439841e+01,-1.960456563154364176e+02,6.229389621013014221e+03,2.211821424556546845e+00
6.817009999752044678e+02,-1.927989215158165734e+02,6.230604109835391682e+03,-1.066194905464271869e+00,-1.939532583599585678e+02,6.232239416743648690e+03,2.609212747713490899e+01,-1.972010656242865707e+02,6.229335681344402474e+03,1.233927165474142384e+00
6.818009998798370361e+02,-1.934680419051346689e+02,6.230515537971523372e+03,-1.057128176474634529e+00,-1.945576001529290124e+02,6.231942781741770887e+03,2.566026659620820283e+01,-1.984318550948693201e+02,6.229439431722315931e+03,5.215076984268307569e-01
6.819010000228881836e+02,-1.941268681484525587e+02,6.230438043565948647e+03,-1.044072077865621395e+00,-1.951931429761763184e+02,6.231744940420416242e+03,2.534189722713063020e+01,-1.992541981595869629e+02,6.228950562139776594e+03,5.655276554448391835e-01
6.820009999275207520e+02,-1.947959884959662986e+02,6.230349469795592995e+03,-1.037005486287398526e+00,-1.919812153728237263e+02,6.234922972110648516e+03,1.893577067586920748e+01,-1.963505948932399860e+02,6.230753163722892168e+03,-7.359778239993829629e+00
6.821009998321533203e+02,-1.954548144517501669e+02,6.230271965625156554e+03,-1.033949525015486870e+00,-1.926191384810191494e+02,6.235055453499102441e+03,1.997488538026436800e+01,-1.979597518461924892e+02,6.230037446220660058e+03,-6.103703582290563645e+00
6.822009999752044678e+02,-1.961136407086396503e+02,6.230183392762289259e+03,-1.025882757906856568e+00,-1.932161698801039620e+02,6.234968443265593123e+03,1.971872753771731368e+01,-1.977010598642348214e+02,6.229961252561247420e+03,-6.277686885271577921e+00
6.823009998798370361e+02,-1.967724669732631355e+02,6.230094819927919161e+03,-1.017816061216308299e+00,-1.936850596291092188e+02,6.234733954422454190e+03,1.890442647307736479e+01,-1.979137755257156641e+02,6.230141321651915860e+03,-7.268537861410550249e+00
6.824010000228881836e+02,-1.974312931868213354e+02,6.230006245157705962e+03,-1.011749435547699250e+00,-1.941840487042161385e+02,6.234840358285458933e+03,1.916256327794189929e+01,-1.988596673527451912e+02,6.230414991406949412e+03,-7.127475546139521612e+00
6.825009999275207520e+02,-1.980798252511042392e+02,6.229928747841214317e+03,-1.001693432823685725e+00,-1.948070473920156473e+02,6.234536221494297934e+03,1.863391989372394164e+01,-1.993126430760671610e+02,6.229776780118565512e+03,-7.948677123564266367e+00
6.826009998321533203e+02,-1.987283573136199948e+02,6.229840172011625327e+03,-9.966266236483534158e-01,-1.968987051138334436e+02,6.235169498028314592e+03,1.633709641987252326e+01,-1.996344720014982386e+02,6.229958610596216204e+03,-9.055893215595006041e+00
6.827009999752044678e+02,-1.993665950684335257e+02,6.229762668726139964e+03,-9.925704284510175057e-01,-1.973923858196153560e+02,6.234954992575228061e+03,1.572690172882312254e+01,-1.997226670772447505e+02,6.230191071314394321e+03,-9.645909350202146015e+00
6.828009998798370361e+02,-2.000151271137825688e+02,6.229674091966975539e+03,-9.885037485078100872e-01,-1.980686282244143968e+02,6.234737138791916550e+03,1.514190275592090984e+01,-2.005038084116397386e+02,6.230112759157059372e+03,-1.006984322148082356e+01
6.829010000228881836e+02,-2.006533648524083446e+02,6.229596587752817868e+03,-9.854476859591159155e-01,-1.986522366323122242e+02,6.234491293583088918e+03,1.465982530191695332e+01,-2.010804144658693531e+02,6.229696697387867971e+03,-1.045208289548600078e+01
6.830009999275207520e+02,-2.012916028694896795e+02,6.229508013860728170e+03,-9.783808159008913208e-01,-1.986310203742740441e+02,6.226914828054517784e+03,3.083860958257173479e+01,-2.010945234966037560e+02,6.224069601528257408e+03,6.005980855612506275e+00
6.831009998321533203e+02,-2.019298408621015142e+02,6.229419439013236115e+03,-9.723140148084894463e-01,-1.993266142988451293e+02,6.227018281968135852e+03,3.127821042859432055e+01,-2.014108294630296996e+02,6.225078599007625598e+03,6.406949308751791250e+00
6.832009999752044678e+02,-2.025577846285926853e+02,6.229330861111672675e+03,-9.692469448636984453e-01,-2.008446668598579663e+02,6.233932638672899884e+03,1.353264873744001306e+01,-2.021872860405372876e+02,6.228338034180712384e+03,-1.107211429356584631e+01
6.833009998798370361e+02,-2.031857283226271420e+02,6.229253358828686032e+03,-9.641908134058212454e-01,-2.002101285252559819e+02,6.224362300474231233e+03,2.664694501554549788e+01,-2.027162437233913579e+02,6.221839402277057161e+03,1.757923857327114092e+00
6.834010000228881836e+02,-2.038136720224379133e+02,6.229175856571959230e+03,-9.591347457121628395e-01,-2.009183093860306144e+02,6.224419109128402852e+03,2.715479985151660003e+01,-2.031564485385574699e+02,6.222433028839515828e+03,2.061385068038816826e+00
6.835009999275207520e+02,-2.044416160695685676e+02,6.229087286600471998e+03,-9.480678719633033324e-01,-2.017288795976554638e+02,6.225495652755167612e+03,2.928641923689292526e+01,-2.043220333127891308e+02,6.223574493368532785e+03,4.410510623687969201e+00
6.836009998321533203e+02,-2.050592657926933953e+02,6.228998710626012326e+03,-9.430007232331263367e-01,-2.023048471502007715e+02,6.225252572180325842e+03,2.907576498780008478e+01,-2.046522385171593896e+02,6.223712606193120337e+03,4.038655374381505681e+00
6.837009999752044678e+02,-2.056769155554538884e+02,6.228910135659883053e+03,-9.369336401719010610e-01,-2.028936685822840218e+02,6.224789328081798885e+03,2.839890831458069442e+01,-2.052516211770411019e+02,6.222866749150944088e+03,3.512010989064947353e+00
6.838009998798370361e+02,-2.062945650493965104e+02,6.228832630421499744e+03,-9.348774868103646440e-01,-2.035140347248501485e+02,6.224556393340389150e+03,2.819211591176190268e+01,-2.058622891670651143e+02,6.223013119295398610e+03,3.225786098758362641e+00
6.839010000228881836e+02,-2.069122147125463016e+02,6.228755130116047440e+03,-9.278213965740178537e-01,-2.041136389279693049e+02,6.224860460190412596e+03,2.880574850528273601e+01,-2.064702125096648615e+02,6.223468717603323057e+03,3.761629385638570966e+00
6.840009999275207520e+02,-2.075195704232706930e+02,6.228666557048019968e+03,-9.197541618550530984e-01,-2.047393181927544674e+02,6.224488913868695818e+03,2.841416949619406296e+01,-2.070224674351555905e+02,6.223057633613378130e+03,3.411158746377168427e+00
6.841009998321533203e+02,-2.081372201355628704e+02,6.228589057772696833e+03,-9.116981914498865081e-01,-2.053959389511048812e+02,6.224175272973689971e+03,2.807158544292587976e+01,-2.077989219013154525e+02,6.222572484882984099e+03,3.202039506341407105e+00
6.842009999752044678e+02,-2.087445755834546617e+02,6.228511554456767044e+03,-9.076419455604991526e-01,-2.060054766281488128e+02,6.226426896401583690e+03,2.672168907552850214e+01,-2.094310487850549407e+02,6.223482501336276073e+03,1.186257690488218941e+00
6.843009998798370361e+02,-2.093416368637597316e+02,6.228434050042683339e+03,-9.045854158862312033e-01,-2.063988090936469462e+02,6.226479249155794605e+03,2.676695532375151743e+01,-2.092571562711524393e+02,6.223704343951021656e+03,1.781367250021048676e+00
6.844010000228881836e+02,-2.099489924883705498e+02,6.228356551681448764e+03,-8.955292896421269688e-01,-2.070691646742448029e+02,6.226284848860439524e+03,2.656199157786431897e+01,-2.104663621592148957e+02,6.223291324309047923e+03,1.398365860701233032e+00
6.845009999275207520e+02,-2.105460540167213139e+02,6.228279054186596113e+03,-8.854728794940456282e-01,-2.075103768541581530e+02,6.226031990257476536e+03,2.612876732844915750e+01,-2.112451104357011218e+02,6.223124982324813573e+03,9.866047670325315266e-01
6.846009998321533203e+02,-2.111431154199531193e+02,6.228201552787179025e+03,-8.794165254280414956e-01,-2.082231062209757511e+02,6.225588677808627835e+03,2.542441192295382280e+01,-2.115951224124582950e+02,6.222570072814807645e+03,4.379123749954487721e-01
6.847009999752044678e+02,-2.117401768612013484e+02,6.228124052391842270e+03,-8.723602291606766812e-01,-2.086610732163268267e+02,6.225383533950666788e+03,2.497298918278465862e+01,-2.121469538296538531e+02,6.222260864015440347e+03,-3.685392825354938395e-02
6.848009998798370361e+02,-2.123269440704555109e+02,6.228046548934860766e+03,-8.683036444308527280e-01,-2.090725105687596397e+02,6.225283669391487820e+03,2.481939669011035221e+01,-2.125511589929081993e+02,6.222253229776238186e+03,-1.680052721699212270e-01
6.849010000228881836e+02,-2.129137112521739255e+02,6.227969044516857139e+03,-8.652471162417896267e-01,-2.094708369912922308e+02,6.225207953785689824e+03,2.476739410706613853e+01,-2.128140700998127386e+02,6.222229229782851689e+03,-2.403735702409903752e-01
6.850009999275207520e+02,-2.135004785747556753e+02,6.227891544048057767e+03,-8.581906415906814800e-01,-2.099184759453466995e+02,6.225189457434876203e+03,2.477771642066409186e+01,-2.132915917233160599e+02,6.222436432618363142e+03,-2.568864598138134170e-01
6.851009998321533203e+02,-2.140872457168443361e+02,6.227825116250605788e+03,-8.521450947841913148e-01,-2.103682381163895343e+02,6.224989155374727488e+03,2.449972248033418509e+01,-2.135543433677017902e+02,6.222257285200319529e+03,-5.192863945590033836e-01
6.852009999752044678e+02,-2.146637187436971317e+02,6.227747610775154499e+03,-8.500883804363184026e-01,-2.112517731663432414e+02,6.225133493887693476e+03,2.509857001646014396e+01,-2.145098224159922893e+02,6.221843207823545526e+03,4.046740873309317976e-02
6.853009998798370361e+02,-2.152504859669959387e+02,6.227681184984931861e+03,-8.420429432944729342e-01,-2.117535218529169470e+02,6.225348126929556202e+03,2.560739670667180690e+01,-2.149806389145319372e+02,6.222230310719763111e+03,5.216697302771535760e-01
6.854010000228881836e+02,-2.158166647456357623e+02,6.227614754021245972e+03,-8.389968589544878341e-01,-2.121038676494952142e+02,6.225244953589980469e+03,2.539794113511652540e+01,-2.152013605827685296e+02,6.222350020366256103e+03,4.937410580596406362e-01
6.855009999275207520e+02,-2.163931376855875897e+02,6.227559401762221569e+03,-8.309620486761559732e-01,-2.129676504108483641e+02,6.225653915148279339e+03,2.675393846329552616e+01,-2.153514747592980711e+02,6.222940537434122234e+03,1.884582784737176553e+00
6.856009998321533203e+02,-2.169696106485325799e+02,6.227492971966033110e+03,-8.269164165003530798e-01,-2.137273180410224995e+02,6.225760156687182644e+03,2.723494465874364323e+01,-2.170065748617012105e+02,6.222914792593402126e+03,2.323136883246206708e+00
6.857009999752044678e+02,-2.175357895594149795e+02,6.227437622549244225e+03,-8.158813619038483012e-01,-2.143827877906068125e+02,6.225887616554863598e+03,2.771273922294267322e+01,-2.181886900332673349e+02,6.222912174383766796e+03,2.766546719967209356e+00
6.858009998798370361e+02,-2.181019683055810674e+02,6.227382268244616171e+03,-8.098463536716735689e-01,-2.150625276726213997e+02,6.225689084068899319e+03,2.761246635357065315e+01,-2.180763082664934700e+02,6.222505769983892606e+03,2.635288018380833819e+00
