time_s,gnss_2d,gnss_3d,pinn_2d,pinn_3d,vel_err,pred_sigma_3d
1.028009998798370361e+02,5.306629425289694169e+00,2.619168850186093422e+01,1.761478541025744526e+00,2.047065498776335701e+00,6.622924313466564961e+00,3.474037551879882812e+01
1.029010000228881836e+02,5.031050799824836162e+00,2.527208212381666996e+01,1.762854743218871922e+00,2.585813918030340997e+00,6.552919917409584016e+00,3.473509597778320312e+01
1.030009999275207520e+02,5.094782230643778220e+00,2.438306679651469366e+01,2.173430272513175332e+00,3.681521223547783439e+00,6.503555590644522155e+00,3.513064193725585938e+01
1.031009998321533203e+02,5.026310706983733390e+00,2.455033119996230795e+01,2.025599021949812339e+00,3.341206847479974318e+00,6.520739030266733849e+00,3.474552154541015625e+01
1.032009999752044678e+02,4.700083788618750980e+00,2.441776977787460012e+01,2.187727736241479981e+00,3.388247135784201891e+00,6.438097638385971599e+00,3.539991760253906250e+01
1.033009998798370361e+02,4.693697677131394741e+00,2.447060077209992457e+01,1.464828244565198334e+00,2.759629895719655224e+00,6.497988560383308076e+00,3.485178756713867188e+01
1.034010000228881836e+02,4.760931237182541409e+00,2.463150384971385876e+01,2.172846482312305483e+00,3.158028089916144143e+00,6.413329306738378754e+00,3.560427474975585938e+01
1.035009999275207520e+02,5.334477438878583833e+00,2.525057192143392015e+01,2.711721234319600882e+00,3.361072049997595457e+00,6.443053868677273144e+00,3.478549575805664062e+01
1.036009998321533203e+02,5.347424034567149320e+00,2.526292657842870426e+01,2.536743137498947309e+00,3.716608174883883731e+00,6.466307800317938614e+00,3.436009597778320312e+01
1.037009999752044678e+02,5.331295814200162297e+00,2.463868313786766251e+01,2.910858034454809395e+00,4.312822177764258136e+00,6.565569238311264932e+00,3.451404571533203125e+01
1.038009998798370361e+02,5.330836685199711766e+00,2.489706075901078108e+01,2.622227164817578782e+00,3.887963792278068542e+00,6.660460797109799991e+00,3.473321914672851562e+01
1.039010000228881836e+02,5.367684011768039554e+00,2.530993422132510062e+01,2.768043337009820082e+00,3.605343760988430457e+00,6.690916984482517371e+00,3.471851730346679688e+01
1.040009999275207520e+02,5.395196608751605005e+00,2.570947303372388149e+01,3.150970775999975881e+00,3.617584372567520301e+00,6.712363057564778579e+00,3.448740005493164062e+01
1.041009998321533203e+02,5.385246112730182055e+00,2.536711652239396741e+01,2.482211315106900518e+00,3.498933399871672290e+00,6.790824307649729441e+00,3.449626541137695312e+01
1.042009999752044678e+02,5.482269141364755072e+00,2.555114856843661286e+01,2.848209515664879454e+00,3.714630804175907741e+00,6.934942771473432188e+00,3.467647552490234375e+01
1.043009998798370361e+02,5.494672993598832100e+00,2.561376223424275977e+01,3.039959531923174474e+00,3.736827697827244776e+00,6.925555957241593674e+00,3.481933975219726562e+01
1.044010000228881836e+02,5.614635345452325232e+00,2.635694347361756584e+01,2.796842746343259023e+00,3.169800122604082393e+00,7.058965395106336693e+00,3.476921081542968750e+01
1.045009999275207520e+02,5.602866643234098554e+00,2.677309306486488438e+01,3.071460195359937639e+00,3.182135057611249707e+00,7.143476388452230097e+00,3.497155761718750000e+01
1.046009998321533203e+02,5.589013490083996061e+00,2.691083051410817717e+01,2.981169349910130606e+00,3.117058737003860713e+00,7.205871441835989266e+00,3.472975540161132812e+01
1.047009999752044678e+02,5.520474825922998541e+00,2.675425405443460036e+01,2.795994280006681265e+00,3.031683612427118923e+00,7.253709560460618100e+00,3.463893127441406250e+01
1.048009998798370361e+02,5.463795123871570958e+00,2.620705115307810829e+01,2.390748679747249472e+00,2.945606426007899792e+00,7.338177198039463889e+00,3.465648651123046875e+01
1.049010000228881836e+02,5.367306950107715302e+00,2.562837474320196307e+01,2.267892642415673343e+00,3.130577822387854869e+00,7.465695721512557448e+00,3.472717666625976562e+01
1.050009999275207520e+02,5.360885352877535759e+00,2.541904067644865606e+01,2.498138912778113063e+00,3.470511236530525956e+00,7.451865195602116465e+00,3.475631713867187500e+01
1.051009998321533203e+02,5.437966479736107139e+00,2.550951513397927783e+01,2.568607067186132298e+00,3.543323525569629595e+00,7.583623863964782608e+00,3.458109664916992188e+01
1.052009999752044678e+02,5.430224986009736909e+00,2.525796229368973300e+01,2.259284033712429807e+00,3.378010645302153669e+00,7.621418792008038956e+00,3.505729293823242188e+01
1.053009998798370361e+02,5.363985315507564522e+00,2.477824611541820587e+01,2.223996403436049984e+00,3.795839354757372330e+00,7.665064212696572454e+00,3.487953567504882812e+01
1.054010000228881836e+02,5.290770723226823513e+00,2.453677347867843750e+01,1.973689054420841860e+00,3.666708087151336670e+00,7.775520983208702219e+00,3.486632537841796875e+01
1.055009999275207520e+02,5.272556957395965860e+00,2.419117838415425226e+01,2.216434569775244334e+00,4.154835618077917125e+00,7.804056296386923997e+00,3.472550964355468750e+01
1.056009998321533203e+02,5.296564553496696526e+00,2.421527492823001282e+01,2.227686639070102004e+00,4.189611214684608065e+00,7.805573867035653812e+00,3.477240753173828125e+01
1.057009999752044678e+02,5.283782485411876451e+00,2.380488252598228271e+01,2.222299594287489022e+00,4.558082205407984588e+00,7.882429641465898307e+00,3.466757583618164062e+01
1.058009998798370361e+02,5.372549207450639130e+00,2.428697417607849118e+01,2.615812663300840057e+00,4.270829084235741924e+00,7.924317390012414641e+00,3.498509216308593750e+01
1.059010000228881836e+02,5.336364673034230677e+00,2.473706513113271654e+01,2.397342416792764386e+00,3.772467918374249773e+00,7.939948650017762510e+00,3.487191772460937500e+01
1.060009999275207520e+02,5.232949354713561263e+00,2.448101459314959882e+01,2.495889488080336616e+00,3.930150176132656714e+00,8.042298446178140381e+00,3.489832687377929688e+01
1.061009998321533203e+02,5.246377873777356093e+00,2.432918252464624942e+01,2.211243718410108805e+00,3.987893089498867116e+00,8.050398189170518748e+00,3.508443832397460938e+01
1.062009999752044678e+02,5.314611999307767398e+00,2.471750333089491747e+01,2.256586425894846037e+00,3.689940193068636187e+00,8.116025266130584725e+00,3.489563369750976562e+01
1.063009998798370361e+02,5.288438627569274075e+00,2.473614197617001054e+01,2.058597268315019768e+00,3.475445619862979729e+00,8.170712585642885273e+00,3.501247787475585938e+01
1.064010000228881836e+02,5.319711412326545208e+00,2.466028948235539886e+01,2.353478496869387815e+00,3.727888262626608551e+00,8.190223772653668632e+00,3.516999053955078125e+01
1.065009999275207520e+02,5.379806520832599581e+00,2.489008840334915718e+01,2.406042103915817076e+00,3.706246072624068244e+00,8.230180280011847316e+00,3.487487030029296875e+01
1.066009998321533203e+02,5.391960469576660309e+00,2.493216037581249012e+01,2.613340682731069009e+00,3.692463990534081031e+00,8.315294354177803271e+00,3.473574447631835938e+01
1.067009999752044678e+02,5.411661867753934985e+00,2.497869262349828645e+01,2.571939221883307258e+00,3.677672541695018005e+00,8.312205737935473238e+00,3.503606796264648438e+01
1.068009998798370361e+02,5.437942881989390465e+00,2.521638784892101626e+01,2.147970243695663140e+00,3.121910590920510487e+00,8.379441396417110610e+00,3.463944625854492188e+01
1.069010000228881836e+02,5.371964136689901359e+00,2.463167367216418313e+01,2.182778547154300419e+00,3.484535393785041180e+00,8.435156387414231460e+00,3.471525955200195312e+01
1.070009999275207520e+02,5.387108405321182403e+00,2.472371462397724784e+01,1.532346058889368479e+00,3.101399402311174391e+00,8.385510362886035907e+00,3.489683151245117188e+01
1.071009998321533203e+02,5.343902796046663184e+00,2.465770391529619232e+01,2.182445131848102626e+00,3.599059063775750467e+00,8.412405505514106707e+00,3.494670867919921875e+01
1.072009999752044678e+02,5.290256167721228309e+00,2.474216229747577955e+01,2.102467165755029121e+00,3.348628696849501374e+00,8.367660689386307027e+00,3.514860153198242188e+01
1.073009998798370361e+02,5.618856814049143722e+00,2.443372449871803553e+01,2.351246181506480681e+00,3.808885623793444086e+00,8.311841818796969150e+00,3.502111434936523438e+01
1.074010000228881836e+02,5.368279218408065212e+00,2.439153527466557136e+01,2.027092212961717710e+00,3.571173518084677312e+00,8.318145285270318823e+00,3.514692687988281250e+01
1.075009999275207520e+02,5.358471516677570712e+00,2.445996848219999009e+01,2.054056432663739162e+00,3.464399868514465908e+00,8.267938727703153745e+00,3.496364593505859375e+01
1.076009998321533203e+02,5.402416131047738546e+00,2.471604812900442738e+01,1.982593721938773923e+00,3.271139750193698070e+00,8.260880001644663295e+00,3.505985260009765625e+01
1.077009999752044678e+02,5.371031967805032892e+00,2.476805335308378986e+01,1.801185588161005935e+00,3.261996492596870745e+00,8.229948263717222545e+00,3.499507141113281250e+01
1.078009998798370361e+02,5.366356696489161138e+00,2.469160768041972531e+01,1.483433540746273094e+00,2.956527862491722836e+00,8.238417454887043689e+00,3.515225219726562500e+01
1.079010000228881836e+02,5.370339592834298514e+00,2.446322836837654435e+01,1.739840300026522346e+00,3.286345366728253836e+00,8.202511604186208061e+00,3.524539947509765625e+01
1.080009999275207520e+02,5.319951242957072779e+00,2.457668834642171873e+01,1.492078606181779232e+00,3.014307149253303120e+00,8.183879331098703247e+00,3.528488922119140625e+01
1.081009998321533203e+02,5.288591620917788561e+00,2.451213910568657894e+01,1.151246868544623325e+00,2.889277739349641827e+00,8.140602229208212748e+00,3.514198684692382812e+01
1.082009999752044678e+02,5.290080185834957760e+00,2.456104583239160633e+01,1.459636897707254910e+00,2.968150615221747390e+00,8.077052413764302941e+00,3.516424560546875000e+01
1.083009998798370361e+02,5.291575493445748180e+00,2.459821003870716538e+01,1.346568861939591688e+00,3.155760364339372792e+00,7.997378228093920072e+00,3.510513687133789062e+01
1.084010000228881836e+02,5.286436754159515417e+00,2.461134243211507666e+01,1.403528465250825086e+00,3.126055683326686818e+00,7.951029906078459497e+00,3.515607452392578125e+01
1.085009999275207520e+02,5.286011560966212386e+00,2.467566926084043999e+01,1.375522943125397690e+00,2.968879902951514715e+00,7.856876903140988411e+00,3.520252609252929688e+01
1.086009998321533203e+02,5.312699538190783777e+00,2.474212564001634362e+01,1.684221019915701723e+00,3.164692580874748362e+00,7.889755887332819739e+00,3.509095001220703125e+01
1.087009999752044678e+02,4.677214609639110066e+00,2.453735294410958900e+01,2.081742920747276848e+00,2.592778155454988021e+00,7.810346532607269410e+00,3.564366912841796875e+01
1.088009998798370361e+02,5.403302436611364001e+00,2.225724716113456125e+01,2.480728361460670328e+00,4.861210782414374876e+00,7.860802444098334618e+00,3.534573745727539062e+01
1.089010000228881836e+02,5.375874876117887169e+00,2.474720040556438860e+01,2.331487314787493492e+00,3.118827091939146978e+00,7.821135588048246490e+00,3.567982864379882812e+01
1.090009999275207520e+02,5.405398773085281938e+00,2.475122915174065952e+01,1.514378097325749684e+00,2.958898485170553094e+00,7.777963000910711244e+00,3.486407470703125000e+01
1.091009998321533203e+02,4.637286291915089897e+00,2.484395672002462874e+01,1.734912805542280667e+00,2.134819861608575398e+00,7.798495899450611724e+00,3.600202941894531250e+01
1.092009999752044678e+02,4.338633794702367652e+00,2.743426243296316969e+01,2.218453653339755860e+00,2.382990857568453968e+00,7.765567843453671237e+00,3.512395095825195312e+01
1.093009998798370361e+02,4.387492551941885033e+00,2.629705074360749251e+01,1.237308984675506984e+00,1.243900750153444257e+00,7.747452325136304552e+00,3.506500625610351562e+01
1.094010000228881836e+02,4.352820916639070781e+00,2.639623944995808102e+01,1.559027257511736098e+00,1.563716213527918342e+00,7.786034847072572873e+00,3.559082412719726562e+01
1.095009999275207520e+02,4.311876677306033301e+00,2.871583675356706777e+01,2.458241784011896858e+00,3.271314029934038192e+00,7.745628426308255321e+00,3.494613265991210938e+01
1.096009998321533203e+02,4.442448822129692942e+00,2.565888089707872410e+01,1.223016809334420030e+00,1.377543328780458820e+00,7.700965495992861065e+00,3.539809036254882812e+01
1.097009999752044678e+02,4.357512761219579644e+00,2.665168056622991344e+01,2.012260936664403754e+00,2.014274413615797510e+00,7.735663896652988925e+00,3.533041763305664062e+01
1.098009998798370361e+02,4.433059020211256751e+00,2.603619425399669751e+01,2.086871042918871932e+00,2.143790138038057069e+00,7.735663896652988925e+00,3.532257461547851562e+01
1.099010000228881836e+02,4.855657370744403067e+00,2.406061665899774127e+01,2.428818578323391097e+00,3.534684555568007092e+00,7.653727436901237802e+00,3.536642074584960938e+01
1.100009999275207520e+02,4.507067897110496268e+00,2.564468347679833116e+01,1.872012203435256428e+00,2.074120734072148586e+00,7.743184066334037219e+00,3.526526260375976562e+01
1.101009998321533203e+02,4.493237134665199584e+00,2.546879315511129604e+01,1.503567440234147456e+00,1.857758807989511984e+00,7.640900920495270476e+00,3.505183029174804688e+01
1.102009999752044678e+02,4.565783907060278146e+00,2.503715458203506827e+01,1.676336700725493456e+00,2.213468118064943813e+00,7.626758462969269736e+00,3.530892944335937500e+01
1.103009998798370361e+02,4.568634243027318576e+00,2.495929952706172372e+01,2.294190256693628971e+00,2.748202938830188735e+00,7.656977368034164400e+00,3.551380157470703125e+01
1.104010000228881836e+02,4.481422625220966793e+00,2.520989065456038958e+01,2.354680082718409562e+00,2.640796527177566855e+00,7.628330775505807182e+00,3.542560195922851562e+01
1.105009999275207520e+02,4.627874087231428568e+00,2.454571820699676366e+01,7.666295387522615856e-01,1.946988788574638862e+00,7.609319878572494034e+00,3.508911132812500000e+01
1.106009998321533203e+02,4.701592154319139460e+00,2.421287068777841256e+01,1.939755129258518451e+00,2.940520441470290347e+00,7.633046999432666624e+00,3.532435607910156250e+01
1.107009999752044678e+02,4.723492321303406349e+00,2.419552766676596889e+01,2.473256117846194257e+00,3.316576618328985315e+00,7.605762195478364518e+00,3.536864089965820312e+01
1.108009998798370361e+02,4.683893848479964817e+00,2.424667837667672288e+01,2.123831710779545023e+00,3.094665432926827719e+00,7.617530830304978018e+00,3.493660736083984375e+01
1.109010000228881836e+02,4.682428328879966628e+00,2.427484363352108687e+01,1.988598277030897199e+00,2.889898726786446659e+00,7.609452542794295837e+00,3.530498504638671875e+01
1.110009999275207520e+02,4.829742123254319175e+00,2.371086597997185663e+01,2.634993654898202031e+00,3.831536578405227988e+00,7.581549607318507356e+00,3.514674377441406250e+01
1.111009998321533203e+02,4.741469860174391648e+00,2.397996691167832850e+01,2.041422665312074169e+00,3.276441376284214169e+00,7.569390107673058310e+00,3.555818176269531250e+01
1.112009999752044678e+02,4.763748501924086831e+00,2.401540851069293225e+01,1.928564642753939573e+00,3.151189725708626543e+00,7.622686739221413710e+00,3.544024658203125000e+01
1.113009998798370361e+02,4.817171622154722499e+00,2.388473798657589597e+01,2.378273022491927069e+00,3.586902814183402732e+00,7.558431498066751963e+00,3.572380828857421875e+01
1.114010000228881836e+02,4.759268873913077513e+00,2.416792657043723480e+01,1.876498642067476075e+00,2.949716933705036848e+00,7.639953048068020003e+00,3.546189117431640625e+01
1.115009999275207520e+02,4.721007656704732547e+00,2.424358114019770483e+01,1.878669065775876446e+00,2.817938931084699394e+00,7.640354914122929664e+00,3.520553207397460938e+01
1.116009998321533203e+02,3.453130568348623530e+00,2.511500738466526883e+01,1.163282262398666722e+00,1.327243384312131402e+00,7.635365660903580043e+00,3.577816009521484375e+01
1.117009999752044678e+02,3.537503680771157288e+00,2.489705601756422837e+01,1.407215652484997470e+00,1.708936111069918828e+00,7.654693409097661494e+00,3.611230468750000000e+01
1.118009998798370361e+02,3.186068841856139144e+00,2.556397734404281152e+01,1.422820501052953990e+00,1.451282574731103781e+00,7.687998269804159790e+00,3.598373413085937500e+01
1.119010000228881836e+02,3.176546351702473459e+00,2.555433293361254599e+01,1.713563462248988367e+00,1.732729951482478770e+00,7.701135595003623102e+00,3.585389328002929688e+01
