time_s,gnss_2d,gnss_3d,fusion_2d,fusion_3d
3.713009998798370361e+02,3.375836395017278502e+00,2.589241951314826551e+01,9.993585296054268152e-01,6.776157109286918612e+00
3.714010000228881836e+02,3.192037972479176311e+00,2.579824717625269059e+01,1.751414082767941194e+00,8.735655136192747250e+00
3.715009999275207520e+02,3.307653042598069693e+00,2.615589275480175502e+01,1.495722466092007874e+00,5.728258123500432397e+00
3.716009998321533203e+02,3.067819866444081445e+00,2.636280458575792096e+01,1.754558024472578026e+00,4.240698007439012152e+00
3.717009999752044678e+02,2.927998525085032444e+00,2.526505137275730917e+01,1.581416957748636110e+00,5.490761965664508359e+00
3.718009998798370361e+02,2.750720482569911418e+00,2.534497237171056128e+01,1.331473894310903017e+00,5.463597897182576268e+00
3.719010000228881836e+02,3.105998995398870477e+00,2.617259453101391031e+01,2.346282701918941616e+00,4.211046996818874177e+00
3.720009999275207520e+02,3.238287891436075761e+00,2.668449534215724483e+01,1.865262872775249381e+00,3.514362069120188004e+00
3.721009998321533203e+02,3.269546952205267587e+00,2.698568555715696249e+01,8.229199740254952156e-01,5.662591277547523561e+00
3.722009999752044678e+02,3.172731633489843883e+00,2.678737665685981995e+01,1.733832059526858371e+00,7.822157299397673569e+00
3.723009998798370361e+02,3.090907575620127190e+00,2.658267026415362011e+01,1.343413491336658216e+00,3.777563579231940416e+00
3.724010000228881836e+02,2.926043495327466992e+00,2.635569408369189759e+01,1.303388551443685373e+00,6.329119976460733099e+00
3.725009999275207520e+02,2.952890522541706364e+00,2.650995675464845647e+01,1.759781040488405779e+00,7.752826880481227256e+00
3.726009998321533203e+02,3.011684812831826985e+00,2.662031360182087170e+01,1.063281255285758231e+00,5.188128438124591568e+00
3.727009999752044678e+02,2.803559700944190602e+00,2.598014517456401862e+01,1.989427550593848570e+00,4.264184075876949365e+00
3.728009998798370361e+02,2.725778796302965379e+00,2.599604949561765466e+01,1.132055981242957143e+00,6.387386578272579385e+00
3.729010000228881836e+02,2.926557016713348780e+00,2.637498773804896501e+01,7.861115258512085813e-01,5.251174417262562955e+00
3.730009999275207520e+02,3.026758078738962077e+00,2.634355979175323981e+01,8.701970360218566070e-01,4.881532666148755695e+00
3.731009998321533203e+02,3.080714791334968172e+00,2.642386486013663216e+01,8.379816439616623036e-01,5.347060031665872515e+00
3.732009999752044678e+02,2.968149723525691730e+00,2.604532983377366051e+01,2.232829502091135510e+00,5.426700619833087380e+00
3.733009998798370361e+02,2.844697001791705926e+00,2.562060940699022282e+01,1.232615531994650571e+00,4.487687125000465294e+00
3.734010000228881836e+02,2.877687128200989708e+00,2.570847177677694617e+01,1.116674889337979870e+00,7.419018340839834913e+00
3.735009999275207520e+02,2.815552635943260551e+00,2.549671988002741330e+01,1.411868948664182444e+00,5.482452592992522078e+00
3.736009998321533203e+02,2.902847462214161123e+00,2.583866368092102661e+01,1.315526321143817512e+00,5.533325307818912187e+00
3.737009999752044678e+02,2.961155739976550461e+00,2.601362323064146764e+01,1.462950673981196603e+00,4.084854213236131848e+00
3.738009998798370361e+02,2.992422720689170035e+00,2.611890652870546958e+01,8.771324268076694519e-01,4.345346394614930219e+00
3.739010000228881836e+02,3.053472248536456490e+00,2.628239110104653875e+01,8.929100201799301528e-01,7.068283828609520647e+00
3.740009999275207520e+02,3.071905597625935957e+00,2.633331875885022910e+01,1.004215053119426049e+00,6.089705332440174423e+00
3.741009998321533203e+02,3.263066543654395524e+00,2.681669990945032112e+01,2.193893872950835267e+00,3.661535387754915494e+00
3.742009999752044678e+02,3.304876251079396532e+00,2.694294984726785458e+01,1.421770076301612784e+00,4.425178977824049120e+00
3.743009998798370361e+02,3.259725111458526392e+00,2.684875440975421768e+01,5.883557812990515279e-01,5.187229825209141332e+00
3.744010000228881836e+02,3.222856393215177473e+00,2.675245481892900301e+01,1.172024978064972744e+00,3.393454671482569296e+00
3.745009999275207520e+02,3.328411385797593880e+00,2.696696379005284427e+01,2.000645172445080444e+00,5.108647661509280624e+00
3.746009998321533203e+02,3.442964665973001548e+00,2.725967414579000447e+01,1.155736157460206748e+00,2.889206230060628933e+00
3.747009999752044678e+02,3.437048932692700731e+00,2.718775896332171982e+01,8.279610424683744307e-01,3.907268716798612651e+00
3.748009998798370361e+02,3.338550749226568026e+00,2.695047246396818963e+01,1.839572051074630954e+00,4.002679791128459286e+00
3.749010000228881836e+02,3.321238775701808255e+00,2.687045734640118866e+01,2.004397900887984196e+00,6.008633314570738904e+00
3.750009999275207520e+02,3.249892013479430908e+00,2.676401883670015636e+01,1.673672009430332785e+00,3.412255742019657312e+00
3.751009998321533203e+02,3.110380361409292416e+00,2.641616988582338266e+01,1.184975108565530011e+00,3.718153858132357215e+00
3.752009999752044678e+02,3.152856886930273106e+00,2.650843182187384883e+01,1.079483889535423957e+00,3.679002587185539408e+00
3.753009998798370361e+02,3.097154474296160753e+00,2.638902467193602419e+01,1.258202928181475055e+00,4.165475455219438849e+00
3.754010000228881836e+02,3.125996379953138504e+00,2.644872259319022945e+01,1.041349768077018734e+00,4.215836130254227321e+00
3.755009999275207520e+02,3.193913899736251949e+00,2.659135457911688505e+01,1.386477872679653389e+00,4.302956094590220992e+00
3.756009998321533203e+02,3.199497584086741231e+00,2.660218737612789397e+01,1.208439600869006592e+00,4.788246915254092073e+00
3.757009999752044678e+02,3.256702429123186526e+00,2.673491434317848103e+01,1.527586910381142138e+00,3.863787827714997736e+00
3.758009998798370361e+02,3.541882988333053817e+00,2.751552257856877759e+01,1.105991662020502808e+00,4.178525022013937829e+00
3.759010000228881836e+02,4.198172663863402931e+00,2.916379146076202389e+01,1.721715359630776154e+00,2.087232252911868979e+00
3.760009999275207520e+02,4.025004949117198194e+00,2.869579511720608522e+01,1.238464780548618416e+00,2.537458974402834411e+00
3.761009998321533203e+02,4.132220615202137459e+00,2.889083018365272792e+01,8.919595562368695107e-01,5.204033943749093893e+00
3.762009999752044678e+02,4.110510842297021128e+00,2.873008013380388448e+01,1.442087262607674836e+00,2.171703344445329531e+00
3.763009998798370361e+02,4.123349030262909665e+00,2.873143910992818562e+01,1.017030534906811168e+00,2.010504971547241837e+00
3.764010000228881836e+02,3.987829316505538735e+00,2.827348365249346074e+01,1.104871351156974990e+00,3.247792206185087682e+00
3.765009999275207520e+02,3.824916901824583437e+00,2.793042735531285459e+01,9.495270010247464088e-01,3.265945273510383107e+00
3.766009998321533203e+02,3.912936729900419408e+00,2.814849174593664216e+01,1.444778765248790231e+00,3.969025459996867511e+00
3.767009999752044678e+02,3.799690126946975610e+00,2.777253768767827324e+01,1.072210009178220957e+00,3.493702815549391882e+00
3.768009998798370361e+02,3.653052554714152578e+00,2.743105716775616898e+01,7.656271263978776664e-01,4.920551939251513573e+00
3.769010000228881836e+02,3.553591630869556983e+00,2.717872502153928238e+01,9.503884015603768498e-01,3.633000970351894399e+00
3.770009999275207520e+02,3.459231829843762096e+00,2.692303443773546334e+01,1.293213364942760846e+00,6.667179262414975049e+00
3.771009998321533203e+02,3.368740329332811090e+00,2.666791137453866867e+01,1.054594969694835127e+00,4.580193710241868388e+00
3.772009999752044678e+02,3.454852570504674869e+00,2.691409161448972043e+01,1.216430018493930953e+00,4.663359968312496662e+00
3.773009998798370361e+02,3.370724382233017291e+00,2.669004491560673387e+01,1.297348051450008866e+00,5.497517285243559648e+00
3.774010000228881836e+02,3.304092231263937585e+00,2.638779131558980851e+01,1.908490259728257143e+00,4.550694237093691363e+00
3.775009999275207520e+02,3.465968204899479321e+00,2.687031552757948205e+01,1.565732832608969893e+00,3.747868471576026650e+00
3.776009998321533203e+02,3.830425980828308319e+00,2.775341251211289517e+01,9.411385575970337980e-01,3.784649367286126331e+00
3.777009999752044678e+02,3.808855495984512896e+00,2.770482091567001248e+01,1.089952399587617249e+00,3.984448304587856260e+00
3.778009998798370361e+02,3.783182919016367496e+00,2.760096099725655705e+01,1.857793663721494015e+00,6.301378719289594699e+00
3.779010000228881836e+02,3.573874446720466391e+00,2.712720873632708063e+01,1.156952647064284134e+00,4.869598964851349798e+00
3.780009999275207520e+02,3.375018488289933671e+00,2.663422736818012737e+01,1.680704951228838118e+00,6.835811232333307785e+00
3.781009998321533203e+02,3.389220492673264307e+00,2.668127437781834388e+01,1.788744162876182653e+00,5.448000015213813718e+00
3.782009999752044678e+02,3.365315439591092694e+00,2.661577850308044546e+01,1.544020288777450789e+00,6.505274104537353885e+00
3.783009998798370361e+02,3.131828169216813951e+00,2.607006642646715378e+01,2.024507903379073603e+00,5.475567839771895429e+00
3.784010000228881836e+02,3.203097294963019870e+00,2.627105621366140298e+01,1.486779252882487912e+00,5.714582329707823760e+00
3.785009999275207520e+02,2.963584957754590743e+00,2.562835056385822341e+01,1.068622644789655407e+00,6.289967199524407526e+00
3.786009998321533203e+02,2.990355493347693905e+00,2.577057314432057922e+01,1.123313234854582676e+00,5.657735545025124324e+00
3.787009999752044678e+02,2.975470290610369606e+00,2.570881569923630039e+01,1.712489804589586218e+00,5.515004277185089343e+00
3.788009998798370361e+02,2.924077365286545938e+00,2.553781182648662806e+01,1.609015037019652983e+00,9.106072350356006595e+00
3.789010000228881836e+02,2.788012654409516511e+00,2.520052847153936071e+01,2.658408666031847112e+00,5.316691287875618954e+00
3.790009999275207520e+02,2.976461776117769631e+00,2.572272177404881432e+01,1.566282457013881801e+00,5.382883545923929702e+00
3.791009998321533203e+02,3.163477573287068800e+00,2.620822834439760740e+01,1.488997228339576262e+00,5.225099345576933452e+00
3.792009999752044678e+02,2.937165230766604740e+00,2.560656802907293184e+01,1.433774030210083650e+00,4.896732057837672514e+00
3.793009998798370361e+02,2.926718740581946587e+00,2.560539854805390192e+01,1.371355243494255305e+00,6.575143215147201126e+00
3.794010000228881836e+02,3.117494314518383991e+00,2.609571050199737030e+01,1.102333121343731959e+00,4.973364464638565074e+00
3.795009999275207520e+02,3.345388174919108337e+00,2.670553128987862834e+01,1.752720246591780384e+00,4.403469851036265759e+00
3.796009998321533203e+02,3.335110509813413060e+00,2.667569052018606257e+01,1.547300006056323340e+00,4.481685951294736014e+00
3.797009999752044678e+02,3.068760139707711332e+00,2.598793970486464033e+01,1.164227438520813784e+00,5.361583041298816354e+00
3.798009998798370361e+02,2.987601085518995170e+00,2.574540742363463153e+01,1.262120815587300049e+00,4.750351244686306096e+00
3.799010000228881836e+02,2.962961307920175980e+00,2.567203450417715160e+01,1.811813425145705647e+00,4.853298635390298266e+00
3.800009999275207520e+02,2.665516142128284027e+00,2.489831555806729568e+01,1.441309317077659857e+00,7.188881787680169388e+00
3.801009998321533203e+02,2.992089371876656578e+00,2.575243109991475521e+01,1.786591494660022761e+00,5.960036883471373947e+00
3.802009999752044678e+02,3.304949647538582447e+00,2.657300920750698836e+01,2.397683650760495055e+00,4.778466864088544597e+00
3.803009998798370361e+02,3.261998530415725739e+00,2.648609046970477010e+01,1.568891288462988864e+00,5.193556155148461251e+00
3.804010000228881836e+02,3.429676215719737353e+00,2.689021326284096602e+01,1.236913032520865041e+00,4.943031585820667928e+00
3.805009999275207520e+02,3.410871587380368553e+00,2.686317989038820642e+01,2.207573504677979415e+00,4.026939223317351768e+00
3.806009998321533203e+02,3.465014965263952362e+00,2.706752665812398462e+01,1.240205088899917429e+00,3.971811057375791876e+00
3.807009999752044678e+02,3.515666127173172839e+00,2.724101536929238421e+01,1.619246955147090050e+00,4.786040150232572898e+00
3.808009998798370361e+02,3.519580216922284066e+00,2.723150793443569029e+01,1.169110440978233578e+00,3.423316656181528028e+00
3.809010000228881836e+02,3.614787562031911428e+00,2.744307488088228197e+01,1.632445190384885114e+00,5.031196945510401974e+00
3.810009999275207520e+02,4.259409925385617690e+00,2.908156525080077159e+01,1.220965972787951603e+00,2.195158941209458092e+00
3.811009998321533203e+02,4.185631425303638409e+00,2.891183833096255640e+01,1.102704431215496772e+00,2.171190389745324190e+00
3.812009999752044678e+02,4.471552477491625766e+00,2.960284379893890971e+01,2.475547613742008490e+00,2.637327093143691403e+00
3.813009998798370361e+02,4.399182189804469623e+00,2.944149682399059742e+01,2.896113288057273305e+00,2.979266487292586696e+00
3.814010000228881836e+02,4.285578886197535908e+00,2.924019365027943707e+01,1.349244223650010843e+00,3.390771194070458794e+00
3.815009999275207520e+02,4.299696933303677859e+00,2.935809444511568955e+01,1.405280442619769143e+00,2.042490685273239404e+00
3.816009998321533203e+02,3.861177796431752185e+00,2.865724840277421137e+01,1.190345758876657056e+00,2.350713345042693803e+00
3.817009999752044678e+02,6.431704841167735331e+00,1.639550023089236319e+01,7.618703686287045862e+00,2.662712871079324373e+01
3.818009998798370361e+02,6.448783619070569628e+00,1.646379180699057798e+01,7.276052734398221311e+00,2.528389223427251054e+01
3.819010000228881836e+02,6.464984477980726396e+00,1.640923699050678763e+01,7.612540045607670613e+00,2.747988800703338086e+01
3.820009999275207520e+02,6.443076478114929451e+00,1.643121957014130530e+01,7.469178066524094106e+00,2.655727409730913990e+01
3.821009998321533203e+02,6.449284535062186130e+00,1.640128407867122817e+01,8.001100661281435933e+00,2.683561199367019867e+01
3.822009999752044678e+02,6.453974155030503645e+00,1.633933772656591188e+01,7.481891454718986090e+00,2.599650821630482156e+01
3.823009998798370361e+02,6.446113072912452502e+00,1.628071668513056025e+01,7.532634445387239808e+00,2.652103698731218273e+01
3.824010000228881836e+02,3.516511179163841483e+00,2.691256449660105687e+01,1.993377676613596217e+00,4.618897477066897572e+00
3.825009999275207520e+02,3.538510944418145954e+00,2.702863655659484721e+01,1.363369153324775596e+00,4.513480901059257810e+00
3.826009998321533203e+02,3.012177137826901330e+00,2.554451545598070794e+01,1.391291725014751401e+00,6.586720306136631287e+00
3.827009999752044678e+02,2.836380813223975839e+00,2.524314343290181739e+01,1.701791279730447304e+00,6.240092251366148091e+00
3.828009998798370361e+02,3.042817691994215146e+00,2.577271457267809041e+01,1.223030809279911146e+00,6.296151166048327141e+00
3.829010000228881836e+02,2.844706485428139864e+00,2.559800908660111318e+01,2.060909923486084594e+00,8.394116142927282809e+00
3.830009999275207520e+02,3.031891548843532735e+00,2.610568236653520557e+01,1.638774845095093191e+00,6.133533406890348871e+00
3.831009998321533203e+02,3.106976284820174961e+00,2.639547195982820682e+01,1.757280606827109626e+00,4.314958349698169826e+00
3.832009999752044678e+02,3.138110820681747182e+00,2.632380351898729742e+01,1.239832589402015461e+00,5.037514939152371696e+00
3.833009998798370361e+02,2.985200497395545494e+00,2.597333702796687405e+01,1.099455647538378988e+00,5.518319715016020588e+00
3.834010000228881836e+02,2.883236961310052138e+00,2.593769491807804073e+01,1.754529361024479206e+00,5.165901368168919205e+00
3.835009999275207520e+02,2.769981799730602212e+00,2.588170534843688841e+01,1.595353418269860102e+00,5.347203592502448366e+00
3.836009998321533203e+02,2.858207616558353426e+00,2.597941243216574847e+01,1.621598680687523109e+00,5.357693485388711707e+00
3.837009999752044678e+02,2.646254321751496885e+00,2.574117617389891777e+01,1.851633620120102242e+00,4.944520327869611265e+00
3.838009998798370361e+02,2.757200331775096824e+00,2.570866044298311692e+01,1.527525527257704185e+00,5.596788038535239096e+00
3.839010000228881836e+02,2.701844671537227072e+00,2.550230856828793691e+01,1.392921972615042803e+00,5.785178657191349494e+00
3.840009999275207520e+02,2.387059936812755634e+00,2.459858384060406067e+01,1.946895231877812105e+00,6.887027965764569437e+00
