time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,nonpinn_E,nonpinn_N,nonpinn_U
1.910009999275207520e+02,4.566816770994956869e+02,9.033216580617227009e+02,1.755353484377963014e+00,4.548828090960641930e+02,9.014409756195815362e+02,8.989220932034186262e+00,4.534873722130914757e+02,8.985716440212996758e+02,-1.809369342038280593e+01
1.911009998321533203e+02,4.579791609080064063e+02,9.040525465477312537e+02,1.717156392800575304e+00,4.561966406704033830e+02,9.019615527367318464e+02,8.389407872411482003e+00,4.543740974069680192e+02,8.993283001160348249e+02,-2.023059824183297906e+01
1.912009999752044678e+02,4.592766456897210787e+02,9.047945115542765961e+02,1.698957374805218024e+00,4.577971974404011917e+02,9.024686766991610511e+02,8.856513151030981135e+00,4.556956299336110305e+02,9.001937936673159584e+02,-2.018796562303975861e+01
1.913009998798370361e+02,4.605844284933961035e+02,9.055254036880404556e+02,1.682758843170972796e+00,4.587306003579351454e+02,9.032058257350474832e+02,7.548379556570750992e+00,4.566260774144384413e+02,9.009047562369853495e+02,-2.131970041867663213e+01
1.914010000228881836e+02,4.619025090342768181e+02,9.062452223794675774e+02,1.664560796468265380e+00,4.593968096155359149e+02,9.043045967077082423e+02,6.365499171962653691e+00,4.579140323776437640e+02,9.014820695375269679e+02,-2.165053233171471447e+01
1.915009999275207520e+02,4.632102912173736513e+02,9.069761140154143959e+02,1.643361559049083098e+00,4.603879070717400737e+02,9.049792229183424297e+02,5.064439723570103524e+00,4.591079535919732280e+02,9.019233314045179668e+02,-2.235753219358230126e+01
1.916009998321533203e+02,4.645386692836718794e+02,9.077070076601106621e+02,1.631160471464966122e+00,4.617163894198739058e+02,9.059660785561858347e+02,5.900651458360016477e+00,4.602518398784005171e+02,9.029562259084044626e+02,-2.137564634933346497e+01
1.917009999752044678e+02,4.658670473641203671e+02,9.084379017030269097e+02,1.620959022304646169e+00,4.629427881766035853e+02,9.069449433789542354e+02,6.241447178790963335e+00,4.615317937660887537e+02,9.038228620991995967e+02,-2.068085578255852397e+01
1.918009998798370361e+02,4.671954254951940584e+02,9.091798704323132370e+02,1.617755626139341985e+00,4.644967378733502414e+02,9.078369422265129742e+02,7.229779064149397527e+00,4.630391223786221531e+02,9.048561699696617779e+02,-1.949462264826820501e+01
1.919010000228881836e+02,4.685238031301240653e+02,9.099218385570839018e+02,1.609551866435708689e+00,4.657012015473192150e+02,9.089020570905977365e+02,7.499943797205844476e+00,4.637381327044313366e+02,9.066717573793703195e+02,-2.058696943082912867e+01
1.920009999275207520e+02,4.698624788701204125e+02,9.106527339678027602e+02,1.604348573948811918e+00,4.700997961868688435e+02,9.099681174181553160e+02,1.386170958696766320e+01,4.675341504921361775e+02,9.084059177063556945e+02,-1.578722406209544715e+01
1.921009998321533203e+02,4.712011534382172613e+02,9.114057759147437991e+02,1.594141735151026751e+00,4.715381410970886691e+02,9.113546330795802533e+02,1.527103212905484497e+01,4.692495118036468966e+02,9.093923580513514935e+02,-1.395858928876560867e+01
1.922009999752044678e+02,4.725501260768999714e+02,9.121366708628918332e+02,1.581936948058910275e+00,4.731657809084517794e+02,9.125123335724667868e+02,1.716747128412987422e+01,4.708495723074538546e+02,9.104975137120084128e+02,-1.202824524595473576e+01
1.923009998798370361e+02,4.738990979061146049e+02,9.128897130657824164e+02,1.569728603532212219e+00,4.745600597944290939e+02,9.130181091307686074e+02,1.709498190578779031e+01,4.720179450597794357e+02,9.115149021624611123e+02,-1.296971965137163352e+01
1.924010000228881836e+02,4.752480701954976325e+02,9.136427565363267149e+02,1.565519887363791440e+00,4.761464907839613261e+02,9.134524944015521442e+02,1.726997081442573290e+01,4.735639235689955058e+02,9.115920072980899249e+02,-1.308862229184410353e+01
1.925009999275207520e+02,4.765970423490443864e+02,9.143958001221001268e+02,1.561310796005386692e+00,4.778625093861661526e+02,9.185331546190368499e+02,1.602241677764192218e+01,4.738558932705960842e+02,9.194013190391647186e+02,-1.520463829514250165e+01
1.926009998321533203e+02,4.779666096493598957e+02,9.151488443178020589e+02,1.556099786368235982e+00,4.791067871711847488e+02,9.192655193492674925e+02,1.577326333058886121e+01,4.755154981277582351e+02,9.197727958246970275e+02,-1.536035597788281848e+01
1.927009999752044678e+02,4.793258788366007366e+02,9.159018877372895986e+02,1.546889165840127589e+00,4.799099608182407337e+02,9.152120363281372875e+02,1.570581202503410623e+01,4.773440738439060169e+02,9.136524781749848216e+02,-1.448440606597694114e+01
1.928009998798370361e+02,4.806851475113841730e+02,9.166549305510097838e+02,1.532678168915424521e+00,4.813547218398697396e+02,9.157271254045817841e+02,1.513542543893197490e+01,4.789864461974747201e+02,9.138962380869243134e+02,-1.611940086836477803e+01
1.929010000228881836e+02,4.820547134546009147e+02,9.174190475182435875e+02,1.519464412865488612e+00,4.828338072804065177e+02,9.171958885415334635e+02,1.659762508219819210e+01,4.802477307823749015e+02,9.157825185282964640e+02,-1.589841311627287723e+01
1.930009999275207520e+02,4.834242796009395988e+02,9.181720910334092878e+02,1.506251869833079127e+00,4.842839633181257000e+02,9.180197252018340350e+02,1.624791538112242506e+01,4.818078027918500652e+02,9.162706615908034564e+02,-1.429666734344880297e+01
1.931009998321533203e+02,4.848041429356891854e+02,9.189362085589259550e+02,1.493036564915882991e+00,4.855826857098820710e+02,9.191296139479870817e+02,1.682312272328294966e+01,4.832856845864537263e+02,9.175710668088192961e+02,-1.544009949427686479e+01
1.932009999752044678e+02,4.861840066608889401e+02,9.197003272185299920e+02,1.486820864742696813e+00,4.867610461860802502e+02,9.203115796103509183e+02,1.684467633982541201e+01,4.845140788704064221e+02,9.181912881388695951e+02,-1.393473259190676572e+01
1.933009998798370361e+02,4.875638686439968978e+02,9.204644429543017168e+02,1.459604772813236195e+00,4.882790110941917874e+02,9.209728168941691138e+02,1.732381959816228800e+01,4.858026595946342923e+02,9.195713848568155981e+02,-1.435174588302362508e+01
1.934010000228881836e+02,4.889437308626568210e+02,9.212285595335401922e+02,1.437388292986042870e+00,4.892602724308902680e+02,9.222457085394503338e+02,1.775459414741106912e+01,4.867389587635929047e+02,9.207252085947634441e+02,-1.391306513527325706e+01
1.935009999275207520e+02,4.903338915277344086e+02,9.219926783002454158e+02,1.427170630341436208e+00,4.906996469102016363e+02,9.230052615917796857e+02,1.806679111330237220e+01,4.889425890050044927e+02,9.205430411614055402e+02,-1.266164654882226159e+01
1.936009998321533203e+02,4.917343504134316845e+02,9.227567988249058999e+02,1.425951779106810591e+00,4.920741085835566082e+02,9.231092554835092869e+02,1.666485190242366343e+01,4.901562548705210247e+02,9.207587150839578953e+02,-1.331542223841114492e+01
1.937009999752044678e+02,4.931348087000123996e+02,9.235209186049788741e+02,1.418732529613123461e+00,4.936036067756089096e+02,9.240017661104219542e+02,1.714289437292842422e+01,4.918966851981552963e+02,9.214863275537508116e+02,-1.278985281230183091e+01
1.938009998798370361e+02,4.945352669990185177e+02,9.242850388008407663e+02,1.413512880773282632e+00,4.954522802162788366e+02,9.277835951551838889e+02,2.531177227738743341e+01,4.937753891277931189e+02,9.245882561907216086e+02,-9.785644123521990423e+00
1.939010000228881836e+02,4.959357244138396936e+02,9.250602319629731483e+02,1.403291219131688194e+00,4.965349760254477474e+02,9.249138986379537073e+02,1.529960232992823421e+01,4.954839265545462581e+02,9.215865654260549036e+02,-1.192747551183049382e+01
1.940009999275207520e+02,4.973464804091752285e+02,9.258243533252374391e+02,1.402069963451651802e+00,4.979489399097726618e+02,9.258230522603688541e+02,1.590946395031971861e+01,4.959658349655435359e+02,9.232699876756367985e+02,-1.416597967513041567e+01
1.941009998321533203e+02,4.987675333854739392e+02,9.265884741245375835e+02,1.393847502193693799e+00,4.993017394023358975e+02,9.268503776229659934e+02,1.630294357977737718e+01,4.979199444728315029e+02,9.238216243423263450e+02,-1.232435799397597975e+01
1.942009999752044678e+02,5.001885862960838267e+02,9.273525951993735816e+02,1.386624635434543507e+00,5.010699451027583109e+02,9.316429366628162825e+02,2.708521792422277485e+01,4.994247580824564920e+02,9.283141293088428938e+02,-6.102714567079715380e+00
1.943009998798370361e+02,5.016096389864386538e+02,9.281167162581358525e+02,1.378401357036523223e+00,5.027887972255140312e+02,9.324280405992593614e+02,2.783336180491590994e+01,5.020833508034139641e+02,9.284059329980935900e+02,-4.625378667877669159e+00
1.944010000228881836e+02,5.030409895909823490e+02,9.288808385111842654e+02,1.375176858428289961e+00,5.042349315307063762e+02,9.332899905888368721e+02,2.799091207705896522e+01,5.035564258716029826e+02,9.287749983517458077e+02,-5.649989965329950792e+00
1.945009999275207520e+02,5.044620418709542378e+02,9.296560338365876532e+02,1.369951140599994233e+00,5.021762427700410854e+02,9.284228732604079823e+02,7.718090942506592000e+00,5.008821359289537440e+02,9.251470868605666737e+02,-2.030677838027020243e+01
1.946009998321533203e+02,5.058933919069781950e+02,9.304312300685560331e+02,1.367724191873833206e+00,5.033052638985544149e+02,9.291819753593562154e+02,6.477733426664997296e+00,5.021531259037881796e+02,9.254562809414027242e+02,-2.323210401001102809e+01
1.947009999752044678e+02,5.073247414822179735e+02,9.312064258468074058e+02,1.361496829584723400e+00,5.048796682877580793e+02,9.295607124566740822e+02,5.754558282402342684e+00,5.037118121905367047e+02,9.259311550855345558e+02,-2.412419526049774277e+01
1.948009998798370361e+02,5.087560907509379717e+02,9.319816214614187402e+02,1.353269051363383824e+00,5.062927951138832441e+02,9.301713611708216831e+02,5.144732157502573955e+00,5.045482396405556074e+02,9.271161741838984653e+02,-2.456432612725694753e+01
1.949010000228881836e+02,5.102080358057290823e+02,9.327457447588707282e+02,1.348040836523978214e+00,5.079180954584693382e+02,9.309767871855926842e+02,6.004138960936700187e+00,5.062714074740027854e+02,9.280520063399505943e+02,-2.515529869546588770e+01
1.950009999275207520e+02,5.116496823635913529e+02,9.335209408306682235e+02,1.338811397193751418e+00,5.096272162899138607e+02,9.315718053357715007e+02,6.309436168651814114e+00,5.082469936117293514e+02,9.283191650884265300e+02,-2.281740181880093132e+01
1.951009998321533203e+02,5.131016263114165668e+02,9.343072113875743980e+02,1.332579077207924456e+00,5.109638200588167933e+02,9.325409224968320814e+02,6.534656907547287119e+00,5.096360956020296840e+02,9.292526124458677259e+02,-2.174213663197679125e+01
1.952009999752044678e+02,5.145329745066594569e+02,9.350824066466524300e+02,1.318349625828716398e+00,5.124066567551691378e+02,9.331832308019432958e+02,6.029009028670088810e+00,5.112693150174219454e+02,9.297864019120964940e+02,-2.145349021315882965e+01
1.953009998798370361e+02,5.159849177143972838e+02,9.358576024278168006e+02,1.302118089730413431e+00,5.137052069403201813e+02,9.339111651206056877e+02,5.428387407891420935e+00,5.125448473192722076e+02,9.303662675643007560e+02,-2.253015100515636959e+01
1.954010000228881836e+02,5.174368615346068054e+02,9.366438739766978188e+02,1.299884495966523446e+00,5.150553649050418699e+02,9.348495795615125417e+02,5.496866319791820388e+00,5.135456865412418210e+02,9.315340015776563405e+02,-2.293115391908452239e+01
1.955009999275207520e+02,5.188888050439562676e+02,9.374301453669161219e+02,1.295650472961369815e+00,5.168578749801365575e+02,9.356771066151529794e+02,6.836420385771475594e+00,5.158600030447689733e+02,9.317910566292673593e+02,-2.361050096280030175e+01
1.956009998321533203e+02,5.203510465991720366e+02,9.382053439650551354e+02,1.293416821061555311e+00,5.179824825536722983e+02,9.367201810768971200e+02,6.277937769118011602e+00,5.161570670616144980e+02,9.338763569287190194e+02,-2.522788822728091418e+01
1.957009999752044678e+02,5.218132855441940592e+02,9.390026867308724832e+02,1.270179461034672386e+00,5.194628075102399407e+02,9.375834544695348995e+02,6.522575313663253382e+00,5.177486779430936394e+02,9.346026967562170285e+02,-2.588495737829231302e+01
1.958009998798370361e+02,5.232652282719155892e+02,9.397889579362597487e+02,1.261944148980433056e+00,5.210870939817018552e+02,9.381276728796506177e+02,6.360029185432495069e+00,5.203609395350999876e+02,9.340491792845273267e+02,-2.293536066053479772e+01
1.959010000228881836e+02,5.247171722115739385e+02,9.405641574843140233e+02,1.265710054347664482e+00,5.224633012058982331e+02,9.392702217545887606e+02,6.954882260561362273e+00,5.210781159641990143e+02,9.358365493264576571e+02,-2.310879636168442630e+01
1.960009999275207520e+02,5.261691158775716985e+02,9.413504311862666327e+02,1.272473886991349445e+00,5.238745510469359488e+02,9.403559247012524338e+02,7.374128750400871013e+00,5.223566427122038931e+02,9.369001241679577561e+02,-2.263878703968015316e+01
1.961009998321533203e+02,5.276313562317747028e+02,9.421367038914713703e+02,1.269236445284889214e+00,5.350241546237853072e+02,9.435071197753929937e+02,3.288851072505889306e+01,5.333058157766249678e+02,9.419599289899849737e+02,6.028264781989435050e+00
1.962009999752044678e+02,5.291141900892006333e+02,9.429229744656379353e+02,1.245996857348757203e+00,5.343419095071753873e+02,9.446123549864892084e+02,3.026653577604758993e+01,5.318667899164161099e+02,9.445056523085836488e+02,1.802539961724164641e+00
1.963009998798370361e+02,5.305661312337501840e+02,9.437092448632488413e+02,1.227759401188507127e+00,5.375222513142733760e+02,9.451270874090156440e+02,3.618343937360225482e+01,5.349870638314395137e+02,9.441445778555831794e+02,7.416966169704778622e+00
1.964010000228881836e+02,5.320386700343570965e+02,9.444955205635869788e+02,1.239519799369190878e+00,5.367350779160276488e+02,9.462105548042671899e+02,2.367985320628599766e+01,5.342814202889219359e+02,9.451839373964684228e+02,-4.215617412915662499e+00
1.965009999275207520e+02,5.334597222919419437e+02,9.452928722297326658e+02,1.278282413316219390e+00,5.351807379523313557e+02,9.470553045718972953e+02,3.419230373216572616e+01,5.317221388617551838e+02,9.474806494562928947e+02,-4.542159005871383215e+00
1.966009998321533203e+02,5.348601761991026251e+02,9.460459211442732794e+02,1.264052943211993352e+00,5.358319731628627096e+02,9.434685687064206832e+02,2.217223406240123040e+01,5.332069526588649069e+02,9.440771349309957259e+02,-1.079614281252247565e+01
1.967009999752044678e+02,5.362400338890281546e+02,9.468211166077845746e+02,1.249821501064218410e+00,5.371287561718543202e+02,9.443359224668151910e+02,2.250988687837804036e+01,5.358535524670203358e+02,9.448344131580001886e+02,-1.126547513639246745e+01
1.968009998798370361e+02,5.376095939870322127e+02,9.476073864499139745e+02,1.242588881222900454e+00,5.385779946613637321e+02,9.443286763205968555e+02,2.325046676816555191e+01,5.391889044809666984e+02,9.486517048850499805e+02,-1.518712096987155746e+01
1.969010000228881836e+02,5.389173695763047363e+02,9.483272115008235232e+02,1.226371019165583220e+00,5.404755248709186617e+02,9.510849535635467191e+02,2.398859831045859892e+01,5.373509132547840181e+02,9.529861333540435453e+02,-1.351469949532753390e+01
1.970009999275207520e+02,5.403178238608383026e+02,9.490581140585252342e+02,1.214143302884167497e+00,5.442833532687581055e+02,9.478502911114278504e+02,2.980947485685294396e+01,5.427110642787373536e+02,9.545493649029317567e+02,-9.317524998188559948e+00
1.971009998321533203e+02,5.417388726240471897e+02,9.498111647492802376e+02,1.202910133073373800e+00,5.459581690158673837e+02,9.488459089915794493e+02,2.931502033212592551e+01,5.419645662631818368e+02,9.533218864123863341e+02,-1.048767589590141824e+01
1.972009999752044678e+02,5.431908134214028223e+02,9.505863637896895852e+02,1.191670607696153183e+00,5.468930948309860014e+02,9.486562177672634562e+02,3.006166441524345601e+01,5.448086908392867826e+02,9.511432752146969278e+02,-2.999850677606275440e+00
1.973009998798370361e+02,5.446324547848926159e+02,9.513837082418031059e+02,1.170428216273251110e+00,5.478319550496815964e+02,9.488205992815950367e+02,3.200218902348848360e+01,5.461632650834798142e+02,9.523651446936586353e+02,-7.176601068979778120e+00
1.974010000228881836e+02,5.461770721979968357e+02,9.521699816830461032e+02,1.141178246949891673e+00,5.510290284468171649e+02,9.469558769876717861e+02,2.806969068141648904e+01,5.502368411733148150e+02,9.509321116621255214e+02,-1.357822229770948752e+01
